# author: kadrlica@archimedes.local
# date: 2017/07/02 14:49:54 UTC
# version: obztak v3.3rc1
# Update to ignore coverage in the P9 region
HEX,RA,DEC,FILTER,EXPTIME,TILING,PRIORITY,DATE,AIRMASS,SLEW,MOONANGLE,HOURANGLE
2658,231.3570,-34.3830,i,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2658,231.3570,-34.3830,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2659,223.2320,-30.8650,g,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2659,223.2320,-30.8650,i,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2659,223.2320,-30.8650,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2660,225.2500,-30.6690,g,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2660,225.2500,-30.6690,i,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2660,225.2500,-30.6690,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2661,227.2750,-30.4410,g,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2661,227.2750,-30.4410,i,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2661,227.2750,-30.4410,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2662,229.3040,-30.1820,g,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2662,229.3040,-30.1820,i,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2662,229.3040,-30.1820,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2665,229.9630,-33.0970,g,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2665,229.9630,-33.0970,i,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2665,229.9630,-33.0970,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2666,229.2360,-34.7160,g,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2666,229.2360,-34.7160,i,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2666,229.2360,-34.7160,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2667,224.4990,-32.2680,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2668,226.5500,-32.0400,r,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2668,226.5500,-32.0400,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2669,228.6050,-31.7810,g,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2669,228.6050,-31.7810,i,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2669,228.6050,-31.7810,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2670,227.8760,-33.3900,g,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2670,227.8760,-33.3900,i,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2670,227.8760,-33.3900,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2671,227.1180,-35.0090,g,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2671,227.1180,-35.0090,i,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2671,227.1180,-35.0090,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
2672,225.7920,-33.6500,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
4521,358.0710,-33.9060,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4521,358.0710,-33.9060,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4521,358.0710,-33.9060,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4521,358.0710,-33.9060,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4522,0.0000,-33.1190,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4522,0.0000,-33.1190,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4522,0.0000,-33.1190,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4524,357.9980,-35.5150,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4524,357.9980,-35.5150,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4524,357.9980,-35.5150,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4524,357.9980,-35.5150,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4525,0.0000,-34.7510,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4527,355.9070,-37.7050,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4527,355.9070,-37.7050,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4527,355.9070,-37.7050,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4527,355.9070,-37.7050,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4528,357.9510,-37.0990,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4528,357.9510,-37.0990,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4528,357.9510,-37.0990,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4528,357.9510,-37.0990,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4532,353.6930,-39.8450,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4532,353.6930,-39.8450,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4532,353.6930,-39.8450,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4532,353.6930,-39.8450,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4533,355.7990,-39.3130,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4533,355.7990,-39.3130,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4533,355.7990,-39.3130,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4533,355.7990,-39.3130,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4534,357.9060,-38.6790,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4534,357.9060,-38.6790,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4534,357.9060,-38.6790,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
4534,357.9060,-38.6790,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5313,356.9830,-30.8400,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5313,356.9830,-30.8400,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5313,356.9830,-30.8400,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5313,356.9830,-30.8400,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5314,358.4260,-32.1410,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5314,358.4260,-32.1410,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5314,358.4260,-32.1410,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5314,358.4260,-32.1410,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5315,356.0320,-36.0740,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5315,356.0320,-36.0740,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5315,356.0320,-36.0740,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5315,356.0320,-36.0740,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5316,355.1670,-31.2540,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5316,355.1670,-31.2540,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5316,355.1670,-31.2540,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5316,355.1670,-31.2540,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5317,356.5750,-32.6090,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5317,356.5750,-32.6090,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5317,356.5750,-32.6090,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5317,356.5750,-32.6090,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5318,353.8760,-38.2070,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5318,353.8760,-38.2070,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5318,353.8760,-38.2070,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5318,353.8760,-38.2070,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5319,352.1700,-30.2630,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5319,352.1700,-30.2630,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5319,352.1700,-30.2630,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5319,352.1700,-30.2630,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5320,353.3700,-31.6580,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5320,353.3700,-31.6580,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5320,353.3700,-31.6580,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5320,353.3700,-31.6580,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5321,354.7550,-33.0380,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5321,354.7550,-33.0380,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5321,354.7550,-33.0380,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5321,354.7550,-33.0380,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5322,356.2160,-34.3910,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5322,356.2160,-34.3910,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5322,356.2160,-34.3910,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5322,356.2160,-34.3910,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5325,350.3500,-30.6210,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5325,350.3500,-30.6210,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5325,350.3500,-30.6210,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5325,350.3500,-30.6210,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5326,351.5650,-32.0380,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5326,351.5650,-32.0380,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5326,351.5650,-32.0380,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5326,351.5650,-32.0380,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5327,352.9270,-33.4390,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5327,352.9270,-33.4390,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5327,352.9270,-33.4390,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5327,352.9270,-33.4390,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5328,354.3630,-34.8190,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5328,354.3630,-34.8190,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5328,354.3630,-34.8190,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5328,354.3630,-34.8190,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5332,348.5290,-30.9570,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5332,348.5290,-30.9570,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5332,348.5290,-30.9570,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5332,348.5290,-30.9570,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
5333,349.7440,-32.3920,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
