# author: kadrlica@archimedes.dhcp.fnal.gov
# date: 2017/01/26 16:40:25 UTC
# version: obztak v3.0.dev3+2.g9a48de7.dirty
HEX,RA,DEC,FILTER,EXPTIME,TILING,PRIORITY,DATE,AIRMASS,SLEW,MOONANGLE,HOURANGLE
6229,149.0050,-24.9690,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6229,149.0050,-24.9690,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6230,149.8250,-26.5060,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6230,149.8250,-26.5060,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6231,150.6810,-28.0460,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6231,150.6810,-28.0460,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6232,151.5780,-29.5890,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6232,151.5780,-29.5890,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6233,152.5220,-31.1350,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6233,152.5220,-31.1350,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6233,152.5220,-31.1350,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6233,152.5220,-31.1350,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6234,153.5190,-32.6820,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6234,153.5190,-32.6820,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6234,153.5190,-32.6820,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6234,153.5190,-32.6820,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6238,158.1280,-38.8360,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6238,158.1280,-38.8360,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6238,158.1280,-38.8360,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6239,159.4790,-40.3450,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6239,159.4790,-40.3450,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6239,159.4790,-40.3450,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6240,160.9400,-41.8270,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6240,160.9400,-41.8270,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6240,160.9400,-41.8270,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6240,160.9400,-41.8270,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6241,162.5270,-43.2700,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6241,162.5270,-43.2700,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6241,162.5270,-43.2700,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6241,162.5270,-43.2700,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6242,164.2500,-44.6610,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6242,164.2500,-44.6610,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6242,164.2500,-44.6610,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6242,164.2500,-44.6610,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6248,146.3900,-23.4800,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6248,146.3900,-23.4800,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6248,146.3900,-23.4800,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6248,146.3900,-23.4800,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6249,147.1620,-25.0190,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6249,147.1620,-25.0190,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6250,147.9650,-26.5620,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6250,147.9650,-26.5620,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6253,150.6020,-31.2120,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6253,150.6020,-31.2120,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6253,150.6020,-31.2120,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6253,150.6020,-31.2120,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6254,151.5750,-32.7680,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6254,151.5750,-32.7680,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6254,151.5750,-32.7680,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6254,151.5750,-32.7680,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6256,153.6930,-35.8780,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6256,153.6930,-35.8780,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6256,153.6930,-35.8780,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6256,153.6930,-35.8780,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6258,156.0530,-38.9710,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6258,156.0530,-38.9710,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6258,156.0530,-38.9710,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6258,156.0530,-38.9710,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6259,157.3590,-40.5000,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6259,157.3590,-40.5000,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6259,157.3590,-40.5000,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6259,157.3590,-40.5000,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6260,158.7690,-42.0070,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6260,158.7690,-42.0070,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6260,158.7690,-42.0070,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6260,158.7690,-42.0070,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6261,160.2940,-43.4830,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6261,160.2940,-43.4830,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6261,160.2940,-43.4830,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6262,161.9490,-44.9170,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6262,161.9490,-44.9170,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6262,161.9490,-44.9170,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6270,145.3080,-25.0450,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6270,145.3080,-25.0450,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6270,145.3080,-25.0450,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6270,145.3080,-25.0450,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6274,148.6670,-31.2600,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6274,148.6670,-31.2600,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6274,148.6670,-31.2600,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6274,148.6670,-31.2600,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6275,149.6150,-32.8230,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6275,149.6150,-32.8230,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6275,149.6150,-32.8230,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6275,149.6150,-32.8230,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6276,150.6170,-34.3880,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6276,150.6170,-34.3880,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6276,150.6170,-34.3880,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6276,150.6170,-34.3880,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6277,151.6730,-35.9520,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6277,151.6730,-35.9520,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6277,151.6730,-35.9520,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6277,151.6730,-35.9520,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6278,152.7840,-37.5140,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6278,152.7840,-37.5140,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6278,152.7840,-37.5140,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6278,152.7840,-37.5140,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6279,153.9610,-39.0710,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6279,153.9610,-39.0710,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6279,153.9610,-39.0710,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6279,153.9610,-39.0710,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6280,155.2230,-40.6170,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6280,155.2230,-40.6170,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6280,155.2230,-40.6170,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6280,155.2230,-40.6170,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6281,156.5810,-42.1470,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6281,156.5810,-42.1470,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6281,156.5810,-42.1470,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6282,158.0470,-43.6520,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6282,158.0470,-43.6520,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6282,158.0470,-43.6520,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6282,158.0470,-43.6520,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6283,159.6340,-45.1230,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6283,159.6340,-45.1230,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6283,159.6340,-45.1230,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6283,159.6340,-45.1230,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6284,161.3530,-46.5500,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6284,161.3530,-46.5500,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6284,161.3530,-46.5500,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6284,161.3530,-46.5500,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6285,158.9530,-46.7480,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6285,158.9530,-46.7480,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6285,158.9530,-46.7480,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6296,146.7180,-31.2770,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6296,146.7180,-31.2770,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6297,147.6400,-32.8470,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6297,147.6400,-32.8470,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6297,147.6400,-32.8470,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6297,147.6400,-32.8470,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6298,148.6130,-34.4190,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6298,148.6130,-34.4190,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6298,148.6130,-34.4190,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6298,148.6130,-34.4190,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6299,149.6360,-35.9920,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6299,149.6360,-35.9920,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6299,149.6360,-35.9920,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6299,149.6360,-35.9920,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6300,150.7130,-37.5650,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6300,150.7130,-37.5650,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6300,150.7130,-37.5650,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6300,150.7130,-37.5650,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6301,151.8520,-39.1340,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6301,151.8520,-39.1340,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6301,151.8520,-39.1340,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6301,151.8520,-39.1340,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6302,153.0700,-40.6970,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6302,153.0700,-40.6970,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6302,153.0700,-40.6970,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6302,153.0700,-40.6970,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6303,154.3770,-42.2460,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6303,154.3770,-42.2460,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6303,154.3770,-42.2460,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6303,154.3770,-42.2460,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6304,155.7850,-43.7770,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6304,155.7850,-43.7770,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6304,155.7850,-43.7770,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6305,157.3070,-45.2800,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6305,157.3070,-45.2800,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6305,157.3070,-45.2800,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6305,157.3070,-45.2800,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6315,144.7530,-31.2630,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6315,144.7530,-31.2630,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6317,146.5930,-34.4170,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6317,146.5930,-34.4170,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6317,146.5930,-34.4170,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6317,146.5930,-34.4170,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6318,147.5840,-35.9980,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6318,147.5840,-35.9980,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6318,147.5840,-35.9980,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6318,147.5840,-35.9980,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6319,148.6260,-37.5800,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6319,148.6260,-37.5800,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6319,148.6260,-37.5800,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6319,148.6260,-37.5800,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6320,149.7270,-39.1610,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6320,149.7270,-39.1610,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6320,149.7270,-39.1610,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6320,149.7270,-39.1610,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6321,150.9010,-40.7370,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6321,150.9010,-40.7370,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6321,150.9010,-40.7370,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6321,150.9010,-40.7370,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6322,152.1580,-42.3050,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6322,152.1580,-42.3050,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6322,152.1580,-42.3050,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6322,152.1580,-42.3050,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6323,153.5100,-43.8580,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6323,153.5100,-43.8580,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6323,153.5100,-43.8580,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6323,153.5100,-43.8580,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6331,142.7750,-31.2170,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6331,142.7750,-31.2170,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6331,142.7750,-31.2170,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6331,142.7750,-31.2170,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6332,143.6430,-32.7960,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6332,143.6430,-32.7960,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6332,143.6430,-32.7960,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6332,143.6430,-32.7960,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6333,144.5580,-34.3800,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6333,144.5580,-34.3800,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6333,144.5580,-34.3800,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6333,144.5580,-34.3800,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6334,145.5170,-35.9680,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6334,145.5170,-35.9680,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6334,145.5170,-35.9680,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6334,145.5170,-35.9680,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6335,146.5240,-37.5590,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6335,146.5240,-37.5590,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6335,146.5240,-37.5590,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6335,146.5240,-37.5590,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6336,147.5860,-39.1500,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6336,147.5860,-39.1500,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6336,147.5860,-39.1500,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6336,147.5860,-39.1500,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6337,148.7160,-40.7390,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6337,148.7160,-40.7390,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6337,148.7160,-40.7390,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6337,148.7160,-40.7390,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6338,149.9250,-42.3220,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6338,149.9250,-42.3220,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6338,149.9250,-42.3220,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6338,149.9250,-42.3220,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6344,140.7820,-31.1380,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6344,140.7820,-31.1380,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6344,140.7820,-31.1380,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6344,140.7820,-31.1380,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6345,141.6240,-32.7200,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6345,141.6240,-32.7200,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6345,141.6240,-32.7200,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6345,141.6240,-32.7200,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6346,142.5090,-34.3090,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6346,142.5090,-34.3090,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6346,142.5090,-34.3090,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6346,142.5090,-34.3090,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6347,143.4360,-35.9020,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6347,143.4360,-35.9020,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6347,143.4360,-35.9020,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6347,143.4360,-35.9020,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6348,144.4070,-37.5000,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6348,144.4070,-37.5000,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6348,144.4070,-37.5000,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6348,144.4070,-37.5000,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6349,145.4310,-39.1000,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6349,145.4310,-39.1000,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6349,145.4310,-39.1000,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6349,145.4310,-39.1000,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6355,139.5910,-32.6100,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6355,139.5910,-32.6100,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6355,139.5910,-32.6100,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6355,139.5910,-32.6100,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6356,140.4470,-34.2020,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6356,140.4470,-34.2020,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6356,140.4470,-34.2020,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6356,140.4470,-34.2020,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6357,141.3420,-35.8000,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6357,141.3420,-35.8000,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6357,141.3420,-35.8000,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6357,141.3420,-35.8000,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6898,179.0430,-30.5800,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6898,179.0430,-30.5800,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
6898,179.0430,-30.5800,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
7016,151.2990,-18.6460,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
7016,151.2990,-18.6460,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
7016,151.2990,-18.6460,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
7016,151.2990,-18.6460,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
7017,150.5480,-17.1330,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
7017,150.5480,-17.1330,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
7017,150.5480,-17.1330,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
7017,150.5480,-17.1330,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
7035,153.8450,-20.0510,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
7035,153.8450,-20.0510,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
7035,153.8450,-20.0510,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
7035,153.8450,-20.0510,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
10065,178.0710,-33.9060,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
10065,178.0710,-33.9060,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
10065,178.0710,-33.9060,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
10066,180.0000,-33.1190,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
10066,180.0000,-33.1190,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
