# author: DECamObserver@observer2.ctio.noao.edu
# date: 2018/07/21 19:59:30 UTC
# version: obztak v3.3rc5+32.g4926d88.dirty
HEX,RA,DEC,FILTER,EXPTIME,TILING,PRIORITY,DATE,AIRMASS,SLEW,MOONANGLE,HOURANGLE
12878,300.7830,-44.8610,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12879,298.4010,-44.2320,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12879,298.4010,-44.2320,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12880,296.0430,-43.5670,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12880,296.0430,-43.5670,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12881,293.7090,-42.8710,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12881,293.7090,-42.8710,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12882,291.3990,-42.1510,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12882,291.3990,-42.1510,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12883,289.1130,-41.4130,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12883,289.1130,-41.4130,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12884,286.8510,-40.6640,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12884,286.8510,-40.6640,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12899,304.8350,-44.2760,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12899,304.8350,-44.2760,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12900,302.4570,-43.7370,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12900,302.4570,-43.7370,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12901,300.1040,-43.1520,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12901,300.1040,-43.1520,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12902,297.7720,-42.5280,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12902,297.7720,-42.5280,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12903,295.4620,-41.8720,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12903,295.4620,-41.8720,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12904,293.1740,-41.1870,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12904,293.1740,-41.1870,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12905,290.9090,-40.4790,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12905,290.9090,-40.4790,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12919,304.0790,-42.5810,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12919,304.0790,-42.5810,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12920,301.7570,-42.0390,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12920,301.7570,-42.0390,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12921,299.4520,-41.4580,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12921,299.4520,-41.4580,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12922,297.1660,-40.8410,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12922,297.1660,-40.8410,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12923,294.9000,-40.1920,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12923,294.9000,-40.1920,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12935,305.6530,-41.3940,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12935,305.6530,-41.3940,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12936,303.3620,-40.8950,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12936,303.3620,-40.8950,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12937,301.0850,-40.3560,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
12937,301.0850,-40.3560,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13244,97.5000,-49.7420,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13244,97.5000,-49.7420,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13249,101.6690,-46.5360,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13249,101.6690,-46.5360,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13250,99.5170,-47.3360,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13250,99.5170,-47.3360,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13251,97.2810,-48.1220,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13251,97.2810,-48.1220,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13257,103.3920,-44.0590,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13257,103.3920,-44.0590,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13258,101.3590,-44.8930,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13258,101.3590,-44.8930,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13259,99.2540,-45.7090,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13259,99.2540,-45.7090,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13260,97.0700,-46.5130,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13260,97.0700,-46.5130,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13266,104.9800,-41.5510,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13266,104.9800,-41.5510,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13267,103.0520,-42.4160,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13267,103.0520,-42.4160,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13268,101.0600,-43.2610,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13268,101.0600,-43.2610,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13269,99.0000,-44.0900,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13269,99.0000,-44.0900,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13270,96.8680,-44.9070,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13270,96.8680,-44.9070,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13277,106.4530,-39.0170,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13277,106.4530,-39.0170,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13278,104.6160,-39.9090,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13278,104.6160,-39.9090,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13279,102.7240,-40.7810,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13279,102.7240,-40.7810,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13280,100.7730,-41.6360,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13280,100.7730,-41.6360,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13281,98.7590,-42.4750,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13281,98.7590,-42.4750,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13282,96.6770,-43.3030,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13282,96.6770,-43.3030,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13289,107.8260,-36.4610,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13289,107.8260,-36.4610,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13290,106.0700,-37.3760,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13290,106.0700,-37.3760,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13291,104.2660,-38.2720,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13291,104.2660,-38.2720,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13292,102.4100,-39.1500,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13292,102.4100,-39.1500,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13293,100.4990,-40.0120,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13293,100.4990,-40.0120,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13294,98.5290,-40.8600,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13294,98.5290,-40.8600,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13295,96.4960,-41.6960,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13295,96.4960,-41.6960,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13303,109.1130,-33.8860,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13303,109.1130,-33.8860,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13304,107.4270,-34.8210,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13304,107.4270,-34.8210,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13305,105.7010,-35.7370,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13305,105.7010,-35.7370,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13306,103.9290,-36.6360,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13306,103.9290,-36.6360,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13307,102.1090,-37.5190,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13307,102.1090,-37.5190,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13308,100.2370,-38.3880,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13308,100.2370,-38.3880,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13309,98.3110,-39.2430,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13309,98.3110,-39.2430,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13310,96.3250,-40.0860,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13310,96.3250,-40.0860,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13320,107.0430,-33.1820,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13320,107.0430,-33.1820,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13321,105.3450,-34.0990,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13321,105.3450,-34.0990,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13322,103.6060,-35.0000,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13322,103.6060,-35.0000,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13323,101.8210,-35.8870,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13323,101.8210,-35.8870,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13324,99.9870,-36.7600,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13324,99.9870,-36.7600,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13325,98.1020,-37.6210,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13325,98.1020,-37.6210,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13326,96.1630,-38.4700,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13326,96.1630,-38.4700,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13327,94.1670,-39.3090,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13327,94.1670,-39.3090,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13337,106.6710,-31.5410,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13337,106.6710,-31.5410,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13338,105.0030,-32.4580,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13338,105.0030,-32.4580,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13339,103.2950,-33.3610,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13339,103.2950,-33.3610,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13340,101.5450,-34.2510,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13340,101.5450,-34.2510,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13341,99.7480,-35.1280,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13341,99.7480,-35.1280,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13342,97.9040,-35.9930,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13342,97.9040,-35.9930,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13343,96.0090,-36.8470,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13343,96.0090,-36.8470,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13344,94.0600,-37.6910,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13344,94.0600,-37.6910,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13356,104.6730,-30.8120,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13356,104.6730,-30.8120,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13357,102.9960,-31.7160,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13357,102.9960,-31.7160,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13358,101.2790,-32.6080,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13358,101.2790,-32.6080,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13359,99.5190,-33.4880,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13359,99.5190,-33.4880,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13360,97.7140,-34.3570,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13360,97.7140,-34.3570,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13361,95.8610,-35.2160,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13361,95.8610,-35.2160,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13362,93.9590,-36.0650,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13362,93.9590,-36.0650,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13377,102.7070,-30.0630,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13377,102.7070,-30.0630,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13378,101.0240,-30.9570,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13378,101.0240,-30.9570,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13379,99.3000,-31.8400,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13379,99.3000,-31.8400,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13380,97.5330,-32.7130,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13380,97.5330,-32.7130,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13381,95.7210,-33.5760,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13381,95.7210,-33.5760,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13382,93.8620,-34.4290,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13382,93.8620,-34.4290,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13400,99.0890,-30.1820,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13400,99.0890,-30.1820,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13401,97.3590,-31.0580,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13401,97.3590,-31.0580,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13402,95.5870,-31.9250,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13402,95.5870,-31.9250,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13403,93.7700,-32.7820,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13403,93.7700,-32.7820,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13424,95.4580,-30.2620,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13424,95.4580,-30.2620,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13425,93.6820,-31.1240,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13425,93.6820,-31.1240,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13426,91.8630,-31.9760,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13426,91.8630,-31.9760,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13445,91.8200,-30.3100,r,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
13445,91.8200,-30.3100,i,90.0000,1,4,,-1.0000,-1.0000,-1.0000,-1.0000
266,268.3173,-58.2711,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
266,268.3173,-58.2711,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
297,263.2592,-58.9670,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
297,263.2592,-58.9670,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
298,266.6605,-59.3785,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
298,266.6605,-59.3785,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
299,268.0934,-63.7301,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
299,268.0934,-63.7301,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
300,261.0770,-60.1375,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
300,261.0770,-60.1375,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
301,264.5901,-60.6410,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
301,264.5901,-60.6410,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
302,267.9454,-66.4674,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
302,267.9454,-66.4674,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
303,255.5622,-60.5498,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
303,255.5622,-60.5498,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
304,258.8074,-61.2673,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
304,258.8074,-61.2673,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
305,262.4145,-61.8355,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
305,262.4145,-61.8355,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
306,266.1778,-62.2805,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
306,266.1778,-62.2805,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
307,267.7604,-69.2095,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
307,267.7604,-69.2095,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
309,253.0201,-61.5895,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
309,253.0201,-61.5895,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
310,256.3829,-62.3568,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
310,256.3829,-62.3568,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
311,260.0781,-62.9886,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
311,260.0781,-62.9886,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
312,263.9603,-63.5016,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
312,263.9603,-63.5016,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
316,250.3312,-62.5771,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
316,250.3312,-62.5771,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
317,253.7787,-63.4008,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
317,253.7787,-63.4008,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
318,257.5546,-64.0991,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
318,257.5546,-64.0991,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
319,261.5485,-64.6789,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
319,261.5485,-64.6789,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
320,265.8190,-65.0357,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
320,265.8190,-65.0357,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
325,247.4717,-63.5086,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
325,247.4717,-63.5086,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
326,250.9789,-64.3944,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
326,250.9789,-64.3944,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
327,254.8234,-65.1629,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
327,254.8234,-65.1629,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
328,258.9211,-65.8144,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
328,258.9211,-65.8144,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
329,263.3222,-66.2732,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
329,263.3222,-66.2732,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
336,247.9692,-65.3325,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
336,247.9692,-65.3325,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
337,251.8648,-66.1749,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
337,251.8648,-66.1749,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
338,256.0546,-66.9018,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
338,256.0546,-66.9018,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
339,260.5804,-67.4565,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
339,260.5804,-67.4565,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
340,265.3913,-67.7784,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
340,265.3913,-67.7784,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
348,244.7344,-66.2071,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
348,244.7344,-66.2071,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
349,248.6600,-67.1281,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
349,248.6600,-67.1281,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
350,252.9219,-67.9361,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
350,252.9219,-67.9361,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
351,257.5629,-68.5844,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
351,257.5629,-68.5844,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
352,262.5500,-69.0237,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
352,262.5500,-69.0237,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
361,241.2667,-67.0115,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
361,241.2667,-67.0115,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
362,245.1925,-68.0146,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
362,245.1925,-68.0146,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
363,249.5008,-68.9072,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
363,249.5008,-68.9072,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
364,254.2344,-69.6528,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
364,254.2344,-69.6528,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
365,259.3839,-70.2051,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
365,259.3839,-70.2051,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
376,237.5596,-67.7378,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
376,237.5596,-67.7378,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
377,241.4495,-68.8245,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
377,241.4495,-68.8245,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
378,245.7668,-69.8072,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
378,245.7668,-69.8072,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
379,250.5631,-70.6534,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
379,250.5631,-70.6534,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
380,255.8501,-71.3204,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
380,255.8501,-71.3204,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
392,233.6136,-68.3764,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
392,233.6136,-68.3764,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
